Produkttyp,Valor,SIX Symbol,ISIN,Basiswert,Name,Fälligkeitsdatum,Währung,Geld,Brief
Warrant,58621685,,CH0586216852,Dow Jones Industrial Average Index,Put Warrant,17.09.21,CHF,1.414000034,1.424000025
Warrant,58621684,,CH0586216845,Dow Jones Industrial Average Index,Put Warrant,17.09.21,CHF,1.148000002,1.157999992
Warrant,58621683,,CH0586216837,Dow Jones Industrial Average Index,Put Warrant,17.09.21,CHF,0.930999994,0.940999985
Warrant,58621682,,CH0586216829,Dow Jones Industrial Average Index,Put Warrant,17.09.21,CHF,0.753000021,0.763000011
Warrant,58621681,,CH0586216811,Dow Jones Industrial Average Index,Put Warrant,17.09.21,CHF,0.621999979,0.632000029
Warrant,58621680,,CH0586216803,S&P 500 Index,Call Warrant,17.12.21,CHF,0.083999999,0.093999997
Warrant,58621679,,CH0586216795,S&P 500 Index,Call Warrant,17.12.21,CHF,0.490999997,0.500999987
Warrant,58621678,,CH0586216787,S&P 500 Index,Call Warrant,17.12.21,CHF,2.096999884,2.107000113
Warrant,58621677,,CH0586216779,S&P 500 Index,Call Warrant,17.12.21,CHF,3.200000048,3.210000038
Warrant,58621676,,CH0586216761,S&P 500 Index,Call Warrant,17.09.21,CHF,0.257999986,0.268000007
Warrant,58621675,,CH0586216753,S&P 500 Index,Call Warrant,17.09.21,CHF,1.616000056,1.626000047
Warrant,58621674,,CH0586216746,S&P 500 Index,Call Warrant,17.09.21,CHF,2.727999926,2.737999916
Warrant,58621673,,CH0586216738,NASDAQ 100 Index,Call Warrant,17.12.21,CHF,2.569999933,2.579999924
Warrant,58621672,,CH0586216720,NASDAQ 100 Index,Call Warrant,17.12.21,CHF,4.704999924,4.715000153
Warrant,58621671,,CH0586216712,NASDAQ 100 Index,Call Warrant,17.12.21,CHF,6.228000164,6.237999916
Warrant,58621670,,CH0586216704,NASDAQ 100 Index,Call Warrant,17.12.21,CHF,8.104999542,8.114999771
Warrant,58621669,,CH0586216696,NASDAQ 100 Index,Call Warrant,17.12.21,CHF,10.33399963,10.34399986
Warrant,58621668,,CH0586216688,NASDAQ 100 Index,Call Warrant,17.12.21,CHF,12.88000011,12.89000034
Warrant,58621667,,CH0586216670,NASDAQ 100 Index,Call Warrant,17.09.21,CHF,1.340999961,1.350999951
Warrant,58621666,,CH0586216662,NASDAQ 100 Index,Call Warrant,17.09.21,CHF,2.941999912,2.951999903
Warrant,58621665,,CH0586216654,NASDAQ 100 Index,Call Warrant,17.09.21,CHF,4.257999897,4.268000126
Warrant,58621664,,CH0586216647,NASDAQ 100 Index,Call Warrant,17.09.21,CHF,5.993999958,6.004000187
Warrant,58621663,,CH0586216639,NASDAQ 100 Index,Call Warrant,17.09.21,CHF,8.194999695,8.204999924
Warrant,58621662,,CH0586216621,NASDAQ 100 Index,Call Warrant,17.09.21,CHF,10.79199982,10.80200005
Warrant,58621661,,CH0586216613,Dow Jones Industrial Average Index,Call Warrant,17.12.21,CHF,0.822000027,0.832000017
Warrant,58621660,,CH0586216605,Dow Jones Industrial Average Index,Call Warrant,17.12.21,CHF,1.121999979,1.131999969
Warrant,58621659,,CH0586216597,Dow Jones Industrial Average Index,Call Warrant,17.12.21,CHF,1.493000031,1.503000021
Warrant,58621658,,CH0586216589,Dow Jones Industrial Average Index,Call Warrant,17.12.21,CHF,1.932999969,1.942999959
Mini-Future,58621401,,CH0586214014,DAX,Short Mini-Future,Open End,CHF,24.49600029,24.50499916
Mini-Future,58621400,,CH0586214006,DAX,Short Mini-Future,Open End,CHF,24.39100075,24.39999962
Mini-Future,58621399,,CH0586213990,DAX,Short Mini-Future,Open End,CHF,24.27599907,24.28499985
Mini-Future,58621398,,CH0586213982,DAX,Short Mini-Future,Open End,CHF,24.16699982,24.1760006
Mini-Future,58621397,,CH0586213974,DAX,Short Mini-Future,Open End,CHF,24.05699921,24.06599998
Warrant mit Knock-Out,58621396,,CH0586213966,Euro STOXX 50 Price Index,Open End Turbo Put Warrant,Open End,CHF,5.741000175,5.763000011
Warrant mit Knock-Out,58621395,,CH0586213958,Euro STOXX 50 Price Index,Open End Turbo Put Warrant,Open End,CHF,5.195000172,5.217000008
Warrant mit Knock-Out,58621394,,CH0586213941,DAX,Open End Turbo Put Warrant,Open End,CHF,24.59300041,24.60199928
Warrant mit Knock-Out,58621393,,CH0586213933,DAX,Open End Turbo Put Warrant,Open End,CHF,18.04000092,18.04899979
Warrant mit Knock-Out,58621392,,CH0586213925,DAX,Open End Turbo Put Warrant,Open End,CHF,15.29699993,15.30599976
Warrant mit Knock-Out,58621391,,CH0586213917,DAX,Open End Turbo Put Warrant,Open End,CHF,14.21399975,14.22299957
Warrant mit Knock-Out,58621390,,CH0586213909,DAX,Open End Turbo Put Warrant,Open End,CHF,10.35599995,10.36499977
Warrant mit Knock-Out,58621389,,CH0586213891,DAX,Open End Turbo Put Warrant,Open End,CHF,10.09500027,10.10400009
Warrant mit Knock-Out,58621388,,CH0586213883,DAX,Open End Turbo Put Warrant,Open End,CHF,9.56400013,9.572999954
Mini-Future,58621383,,CH0586213834,ASM Lithography,Long Mini-Future,Open End,CHF,11.88000011,11.90999985
Mini-Future,58621382,,CH0586213826,ASM Lithography,Long Mini-Future,Open End,CHF,11.71000004,11.73999977
Mini-Future,58621377,,CH0586213776,Allianz,Long Mini-Future,Open End,CHF,2.709000111,2.759000063
Warrant mit Knock-Out,58621376,,CH0586213768,Euro STOXX 50 Price Index,Open End Turbo Call Warrant,Open End,CHF,3.438999891,3.460999966
Warrant mit Knock-Out,58621375,,CH0586213750,DAX,Open End Turbo Call Warrant,Open End,CHF,10.3380003,10.34700012
Warrant mit Knock-Out,58621374,,CH0586213743,DAX,Open End Turbo Call Warrant,Open End,CHF,10.06200027,10.0710001
Warrant mit Knock-Out,58621373,,CH0586213735,DAX,Open End Turbo Call Warrant,Open End,CHF,9.784999847,9.793999672
Warrant mit Knock-Out,58621372,,CH0586213727,DAX,Open End Turbo Call Warrant,Open End,CHF,9.487000465,9.49600029
Warrant mit Knock-Out,58621371,,CH0586213719,DAX,Open End Turbo Call Warrant,Open End,CHF,9.211000443,9.220000267
Warrant mit Knock-Out,58621370,,CH0586213701,DAX,Open End Turbo Call Warrant,Open End,CHF,8.956000328,8.965000153
Warrant mit Knock-Out,58621369,,CH0586213693,DAX,Open End Turbo Call Warrant,Open End,CHF,8.697999954,8.706999779
Warrant mit Knock-Out,58621368,,CH0586213685,DAX,Open End Turbo Call Warrant,Open End,CHF,8.423999786,8.432999611
Warrant mit Knock-Out,58621367,,CH0586213677,DAX,Open End Turbo Call Warrant,Open End,CHF,8.149999619,8.159000397
Warrant mit Knock-Out,58621357,,CH0586213578,DAX,Turbo Put Warrant,19.03.21,CHF,6.333000183,6.342000008
Warrant mit Knock-Out,58621356,,CH0586213560,DAX,Turbo Put Warrant,19.03.21,CHF,6.059999943,6.068999767
Warrant mit Knock-Out,58621355,,CH0586213552,DAX,Turbo Put Warrant,19.03.21,CHF,5.752999783,5.762000084
Warrant mit Knock-Out,58621354,,CH0586213545,DAX,Turbo Put Warrant,19.03.21,CHF,5.517000198,5.526000023
Warrant mit Knock-Out,58621353,,CH0586213537,DAX,Turbo Put Warrant,19.03.21,CHF,1.577000022,0
Warrant mit Knock-Out,58621351,,CH0586213511,DAX,Turbo Call Warrant,19.03.21,CHF,11.1789999,11.18799973
Warrant mit Knock-Out,58621350,,CH0586213503,DAX,Turbo Call Warrant,19.03.21,CHF,10.89400005,10.90299988
Warrant mit Knock-Out,58621349,,CH0586213495,DAX,Turbo Call Warrant,19.03.21,CHF,10.61999989,10.62899971
Warrant mit Knock-Out,58621348,,CH0586213487,DAX,Turbo Call Warrant,19.03.21,CHF,10.34500027,10.35400009
Warrant mit Knock-Out,58621347,,CH0586213479,DAX,Turbo Call Warrant,19.03.21,CHF,10.07199955,10.08100033
Warrant mit Knock-Out,58621346,,CH0586213461,DAX,Turbo Call Warrant,19.03.21,CHF,9.800999641,9.81000042
Warrant mit Knock-Out,58621345,,CH0586213453,DAX,Turbo Call Warrant,19.03.21,CHF,9.529999733,9.538999557
Warrant mit Knock-Out,58621344,,CH0586213446,DAX,Turbo Call Warrant,19.03.21,CHF,9.291999817,9.300999641
Warrant mit Knock-Out,58621343,,CH0586213438,DAX,Turbo Call Warrant,19.03.21,CHF,8.987000465,8.99600029
Warrant mit Knock-Out,58621342,,CH0586213420,DAX,Turbo Call Warrant,19.03.21,CHF,8.720000267,8.729000092
Warrant mit Knock-Out,58621332,,CH0586213321,Zoom Video Communications Inc,Open End Turbo Call Warrant,Open End,CHF,9.25,9.300000191
Warrant mit Knock-Out,58621331,,CH0586213313,Zoom Video Communications Inc,Open End Turbo Call Warrant,Open End,CHF,8.972999573,9.022999763
Warrant mit Knock-Out,58621324,,CH0586213248,Uber Technologies Inc,Open End Turbo Call Warrant,Open End,CHF,0.910000026,0.930000007
Warrant mit Knock-Out,58621317,,CH0586213172,Adobe Systems,Open End Turbo Call Warrant,Open End,CHF,0.239999995,0.25
Warrant,58621172,,CH0586211721,Dow Jones Industrial Average Index,Call Warrant,17.12.21,CHF,2.440000057,2.450000048
Warrant,58621171,,CH0586211713,Dow Jones Industrial Average Index,Call Warrant,17.12.21,CHF,3.005000114,3.015000105
Warrant,58621170,,CH0586211705,Dow Jones Industrial Average Index,Call Warrant,17.09.21,CHF,0.531000018,0.541000009
Warrant,58621169,,CH0586211697,Dow Jones Industrial Average Index,Call Warrant,17.09.21,CHF,0.772000015,0.782000005
Warrant,58621168,,CH0586211689,Dow Jones Industrial Average Index,Call Warrant,17.09.21,CHF,1.103000045,1.113000035
Warrant,58621167,,CH0586211671,Dow Jones Industrial Average Index,Call Warrant,17.09.21,CHF,1.536000013,1.546000004
Warrant,58621166,,CH0586211663,Dow Jones Industrial Average Index,Call Warrant,17.09.21,CHF,2.062000036,2.072000027
Warrant,58621165,,CH0586211655,Dow Jones Industrial Average Index,Call Warrant,17.09.21,CHF,2.65899992,2.66899991
Warrant,58620614,SPXURU,CH0586206143,S&P 500 Index,Call Warrant,17.12.21,CHF,0.09,0.1
Warrant,58620613,SPXUQU,CH0586206135,S&P 500 Index,Call Warrant,17.12.21,CHF,0.47,0.48
Warrant,58620612,SPXUPU,CH0586206127,S&P 500 Index,Call Warrant,17.12.21,CHF,2.02,2.03
Warrant,58620611,SPXUOU,CH0586206119,S&P 500 Index,Call Warrant,17.12.21,CHF,3.11,3.12
Warrant,58620610,SPXUIU,CH0586206101,S&P 500 Index,Call Warrant,17.09.21,CHF,0.25,0.26
Warrant,58620609,SPXUGU,CH0586206093,S&P 500 Index,Call Warrant,17.09.21,CHF,1.55,1.56
Warrant,58620608,SPXUMU,CH0586206085,S&P 500 Index,Call Warrant,17.09.21,CHF,2.64,2.65
Warrant,58620607,0GUASU,CH0586206077,NASDAQ 100 Index,Call Warrant,17.12.21,CHF,0.51,0.52
Warrant,58620606,0FUASU,CH0586206069,NASDAQ 100 Index,Call Warrant,17.12.21,CHF,0.93,0.94
Warrant,58620605,0EUASU,CH0586206051,NASDAQ 100 Index,Call Warrant,17.12.21,CHF,1.23,1.24
Warrant,58620604,0DUASU,CH0586206044,NASDAQ 100 Index,Call Warrant,17.12.21,CHF,1.6,1.61
Warrant,58620603,0CUASU,CH0586206036,NASDAQ 100 Index,Call Warrant,17.12.21,CHF,2.04,2.05
Warrant,58620602,0BUASU,CH0586206028,NASDAQ 100 Index,Call Warrant,17.12.21,CHF,2.54,2.55
Warrant,58620601,WVNDXU,CH0586206010,NASDAQ 100 Index,Call Warrant,17.09.21,CHF,0.3,0.31
Warrant,58620600,NDXWSU,CH0586206002,NASDAQ 100 Index,Call Warrant,17.09.21,CHF,0.58,0.59
Warrant,58620599,NDXWRU,CH0586205996,NASDAQ 100 Index,Call Warrant,17.09.21,CHF,0.84,0.85
Warrant,58620598,NDXWQU,CH0586205988,NASDAQ 100 Index,Call Warrant,17.09.21,CHF,1.18,1.19
Warrant,58620597,NDXWPU,CH0586205970,NASDAQ 100 Index,Call Warrant,17.09.21,CHF,1.61,1.62
Warrant,58620596,NDXWVU,CH0586205962,NASDAQ 100 Index,Call Warrant,17.09.21,CHF,2.13,2.14
Warrant,58620595,DJIUTU,CH0586205954,Dow Jones Industrial Average Index,Call Warrant,17.12.21,CHF,0.8,0.81
Warrant,58620594,DJIUSU,CH0586205947,Dow Jones Industrial Average Index,Call Warrant,17.12.21,CHF,1.09,1.1
Warrant,58620593,DJIUQU,CH0586205939,Dow Jones Industrial Average Index,Call Warrant,17.12.21,CHF,1.45,1.46
Warrant,58620592,DJIUOU,CH0586205921,Dow Jones Industrial Average Index,Call Warrant,17.12.21,CHF,1.89,1.9
Warrant,58620591,DJIUNU,CH0586205913,Dow Jones Industrial Average Index,Call Warrant,17.12.21,CHF,2.39,2.4
Warrant,58620590,DJIUMU,CH0586205905,Dow Jones Industrial Average Index,Call Warrant,17.12.21,CHF,2.95,2.96
Warrant,58620589,DJIUFU,CH0586205897,Dow Jones Industrial Average Index,Call Warrant,17.09.21,CHF,0.51,0.52
Warrant,58620588,DJIUEU,CH0586205889,Dow Jones Industrial Average Index,Call Warrant,17.09.21,CHF,0.74,0.75
Warrant,58620587,DJIUDU,CH0586205871,Dow Jones Industrial Average Index,Call Warrant,17.09.21,CHF,1.06,1.07
Warrant,58620586,DJIUCU,CH0586205863,Dow Jones Industrial Average Index,Call Warrant,17.09.21,CHF,1.48,1.49
Warrant,58620585,DJIUBU,CH0586205855,Dow Jones Industrial Average Index,Call Warrant,17.09.21,CHF,2,2.01
Warrant,58620584,UDDJIU,CH0586205848,Dow Jones Industrial Average Index,Call Warrant,17.09.21,CHF,2.59,2.6
Warrant,58620583,SPXUYU,CH0586205830,S&P 500 Index,Put Warrant,17.12.21,CHF,0.74,0.75
Warrant,58620582,SPXUXU,CH0586205822,S&P 500 Index,Put Warrant,17.12.21,CHF,2.69,2.7
Warrant,58620581,SPXUWU,CH0586205814,S&P 500 Index,Put Warrant,17.12.21,CHF,2.1,2.11
Warrant,58620580,SPXUVU,CH0586205806,S&P 500 Index,Put Warrant,17.12.21,CHF,1.64,1.65
Warrant,58620579,SPXUTU,CH0586205798,S&P 500 Index,Put Warrant,17.12.21,CHF,1.29,1.3
Warrant,58620578,SPXUSU,CH0586205780,S&P 500 Index,Put Warrant,17.12.21,CHF,0.98,0.99
Warrant,58620577,SPXUNU,CH0586205772,S&P 500 Index,Put Warrant,17.09.21,CHF,0.51,0.52
Warrant,58620576,UCSPXU,CH0586205764,S&P 500 Index,Put Warrant,17.09.21,CHF,0.68,0.69
Warrant,58620575,SPXULU,CH0586205756,S&P 500 Index,Put Warrant,17.09.21,CHF,1.6,1.61
Warrant,58620574,SPXUKU,CH0586205749,S&P 500 Index,Put Warrant,17.09.21,CHF,1.2,1.21
Warrant,58620573,SPXUJU,CH0586205731,S&P 500 Index,Put Warrant,17.09.21,CHF,0.91,0.92
Mini-Future,58620547,,CH0586205475,Euro STOXX 50 Price Index,Short Mini-Future,Open End,CHF,1.284000039,1.305999994
Mini-Future,58620546,,CH0586205467,Euro STOXX 50 Price Index,Short Mini-Future,Open End,CHF,1.00999999,1.031999946
Mini-Future,58620545,,CH0586205459,Euro STOXX 50 Price Index,Short Mini-Future,Open End,CHF,0.736000001,0.758000016
Constant Leverage,58620520,,CH0586205202,DAX,20x Short Faktor Zertifikat,Open End,CHF,1.139999986,1.149999976
Constant Leverage,58620516,,CH0586205160,Zalando,10x Long Faktor Zertifikat,Open End,CHF,0.159999996,0.189999998
Constant Leverage,58620515,,CH0586205152,MasterCard,8x Short Faktor Zertifikat,Open End,CHF,2.079999924,2.089999914
Constant Leverage,58620511,,CH0586205111,Zalando,10x Short Faktor Zertifikat,Open End,CHF,4.78000021,5.230000019
Constant Leverage,58620510,,CH0586205103,Zalando,8x Short Faktor Zertifikat,Open End,CHF,5.61,6.06
Constant Leverage,58620509,,CH0586205095,Siemens,8x Short Faktor Zertifikat,Open End,CHF,0.860000014,0.889999986
Constant Leverage,58620508,,CH0586205087,SAP SE,12x Short Faktor Zertifikat,Open End,CHF,2.579999924,3.180000067
Constant Leverage,58620507,L8BABU,CH0586205079,Alibaba,8x Long Faktor Zertifikat,Open End,CHF,3.1,3.2
Constant Leverage,58620506,S8MASU,CH0586205061,MasterCard,8x Short Faktor Zertifikat,Open End,CHF,2.22,2.23
Constant Leverage,58620505,S8SP8U,CH0586205053,S&P 500 Index,8x Short Faktor Zertifikat,Open End,CHF,2.99,3
Constant Leverage,58620504,S20D2U,CH0586205046,DAX,20x Short Faktor Zertifikat,Open End,CHF,1.2,1.21
Constant Leverage,58620503,S8DX8U,CH0586205038,DAX,8x Short Faktor Zertifikat,Open End,CHF,3.63,3.64
Mini-Future,58620480,,CH0586204809,Platinum oz./USD,Long Mini-Future,Open End,CHF,0.493000001,0.503000021
Mini-Future,58620479,,CH0586204791,Platinum oz./USD,Long Mini-Future,Open End,CHF,0.474000007,0.483999997
Mini-Future,58620478,,CH0586204783,Platinum oz./USD,Long Mini-Future,Open End,CHF,0.456,0.465999991
Mini-Future,58620467,,CH0586204676,Gold,Short Mini-Future,Open End,CHF,3.240999937,3.243999958
Mini-Future,58620466,,CH0586204668,Gold,Short Mini-Future,Open End,CHF,2.555999994,2.559000015
Mini-Future,58620465,,CH0586204650,Gold,Short Mini-Future,Open End,CHF,2.46600008,2.469000101
Warrant mit Knock-Out,58620376,,CH0586203769,Berkshire Hathaway-B-,Open End Turbo Call Warrant,Open End,CHF,0.226999998,0
Warrant mit Knock-Out,58620350,,CH0586203504,JPMorgan Chase,Open End Turbo Call Warrant,Open End,CHF,2.933000088,2.943000078
Warrant mit Knock-Out,58620348,,CH0586203488,Intel,Open End Turbo Call Warrant,Open End,CHF,1.508000016,1.518000007
Warrant mit Knock-Out,58620347,,CH0586203470,Goldman Sachs,Open End Turbo Call Warrant,Open End,CHF,0.797999978,0.808000028
Warrant mit Knock-Out,58620346,,CH0586203462,Goldman Sachs,Open End Turbo Call Warrant,Open End,CHF,0.751999974,0.762000024
Warrant mit Knock-Out,58620345,,CH0586203454,Goldman Sachs,Open End Turbo Call Warrant,Open End,CHF,0.704999983,0.714999974
Warrant mit Knock-Out,58620344,,CH0586203447,Alphabet Inc. C,Open End Turbo Call Warrant,Open End,CHF,4.087999821,4.09800005
Warrant mit Knock-Out,58620341,,CH0586203413,General Motors,Open End Turbo Call Warrant,Open End,CHF,1.36500001,1.375
Warrant mit Knock-Out,58620340,,CH0586203405,Freeport McMoRan,Open End Turbo Call Warrant,Open End,CHF,1.106999993,1.116999984
Warrant,58620168,0MUASU,CH0586201680,NASDAQ 100 Index,Put Warrant,17.12.21,CHF,2.35,2.36
Warrant,58620167,0LUASU,CH0586201672,NASDAQ 100 Index,Put Warrant,17.12.21,CHF,1.99,2
Warrant,58620166,0KUASU,CH0586201664,NASDAQ 100 Index,Put Warrant,17.12.21,CHF,1.68,1.69
Warrant,58620165,0JUASU,CH0586201656,NASDAQ 100 Index,Put Warrant,17.12.21,CHF,1.41,1.42
Warrant,58620164,0IUASU,CH0586201649,NASDAQ 100 Index,Put Warrant,17.12.21,CHF,1.18,1.19
Warrant,58620163,0HUASU,CH0586201631,NASDAQ 100 Index,Put Warrant,17.12.21,CHF,0.99,1
Warrant,58620162,0AURAU,CH0586201623,NASDAQ 100 Index,Put Warrant,17.09.21,CHF,1.91,1.92
Warrant,58620161,WZNDXU,CH0586201615,NASDAQ 100 Index,Put Warrant,17.09.21,CHF,1.57,1.58
Warrant,58620160,WYNDXU,CH0586201607,NASDAQ 100 Index,Put Warrant,17.09.21,CHF,1.29,1.3
Warrant,58620159,WXNDXU,CH0586201599,NASDAQ 100 Index,Put Warrant,17.09.21,CHF,1.06,1.07
Warrant,58620158,WWNDXU,CH0586201581,NASDAQ 100 Index,Put Warrant,17.09.21,CHF,0.87,0.88
Warrant,58620157,NDXWXU,CH0586201573,NASDAQ 100 Index,Put Warrant,17.09.21,CHF,0.71,0.72
Warrant,58620156,DJIWAU,CH0586201565,Dow Jones Industrial Average Index,Put Warrant,17.12.21,CHF,2.26,2.27
Warrant,58620155,DJIUZU,CH0586201557,Dow Jones Industrial Average Index,Put Warrant,17.12.21,CHF,1.9,1.91
Warrant,58620154,DJIUYU,CH0586201540,Dow Jones Industrial Average Index,Put Warrant,17.12.21,CHF,1.59,1.6
Warrant,58620153,DJIUXU,CH0586201532,Dow Jones Industrial Average Index,Put Warrant,17.12.21,CHF,1.32,1.33
Warrant,58620152,DJIUWU,CH0586201524,Dow Jones Industrial Average Index,Put Warrant,17.12.21,CHF,1.1,1.11
Warrant,58620151,DJIUVU,CH0586201516,Dow Jones Industrial Average Index,Put Warrant,17.12.21,CHF,0.93,0.94
Warrant,58620150,DJIUUU,CH0586201508,Dow Jones Industrial Average Index,Put Warrant,17.12.21,CHF,0.77,0.78
Warrant,58620149,DJIULU,CH0586201490,Dow Jones Industrial Average Index,Put Warrant,17.09.21,CHF,1.79,1.8
Warrant,58620148,DJIUKU,CH0586201482,Dow Jones Industrial Average Index,Put Warrant,17.09.21,CHF,1.46,1.47
Warrant,58620147,DJIUJU,CH0586201474,Dow Jones Industrial Average Index,Put Warrant,17.09.21,CHF,1.18,1.19
Warrant,58620146,DJIUIU,CH0586201466,Dow Jones Industrial Average Index,Put Warrant,17.09.21,CHF,0.96,0.97
Warrant,58620145,DJIUHU,CH0586201458,Dow Jones Industrial Average Index,Put Warrant,17.09.21,CHF,0.78,0.79
Warrant,58620144,DJIUGU,CH0586201441,Dow Jones Industrial Average Index,Put Warrant,17.09.21,CHF,0.64,0.65
Mini-Future,58620100,,CH0586201003,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,10.34799957,10.36999989
Mini-Future,58620099,,CH0586200997,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,10.06999969,10.09200001
Mini-Future,58620098,,CH0586200989,Euro STOXX 50 Price Index,Long Mini-Future,Open End,CHF,9.770000458,9.791999817
Mini-Future,58620097,,CH0586200971,DAX,Long Mini-Future,Open End,CHF,37.29299927,37.30199814
Mini-Future,58620096,,CH0586200963,DAX,Long Mini-Future,Open End,CHF,37.06499863,37.07400131
Mini-Future,58620095,,CH0586200955,DAX,Long Mini-Future,Open End,CHF,36.84799957,36.85699844
Mini-Future,58620094,,CH0586200948,DAX,Long Mini-Future,Open End,CHF,36.49300003,36.5019989
Mini-Future,58620093,,CH0586200930,DAX,Long Mini-Future,Open End,CHF,36.17599869,36.18500137
Mini-Future,58620092,,CH0586200922,DAX,Long Mini-Future,Open End,CHF,36.06499863,36.07400131
Mini-Future,58620091,,CH0586200914,DAX,Long Mini-Future,Open End,CHF,35.73199844,35.74100113
Mini-Future,58620090,,CH0586200906,DAX,Long Mini-Future,Open End,CHF,35.07099915,35.08000183
Mini-Future,58620089,,CH0586200898,DAX,Long Mini-Future,Open End,CHF,34.93799973,34.9469986
Mini-Future,58620088,,CH0586200880,DAX,Long Mini-Future,Open End,CHF,34.84899902,34.85800171
Mini-Future,58620087,,CH0586200872,DAX,Long Mini-Future,Open End,CHF,34.49300003,34.5019989
Mini-Future,58620086,,CH0586200864,DAX,Long Mini-Future,Open End,CHF,34.04899979,34.05799866
Mini-Future,58620085,,CH0586200856,DAX,Long Mini-Future,Open End,CHF,33.8429985,33.85200119
Mini-Future,58620084,,CH0586200849,DAX,Long Mini-Future,Open End,CHF,33.73799896,33.74700165
Mini-Future,58619968,,CH0586199686,GBP/USD,Long Mini-Future,Open End,CHF,0.750999987,0.753000021
Mini-Future,58619967,,CH0586199678,GBP/USD,Long Mini-Future,Open End,CHF,0.658999979,0.661000013
Mini-Future,58619966,,CH0586199660,GBP/USD,Long Mini-Future,Open End,CHF,0.566999972,0.569000006
Mini-Future,58619964,,CH0586199645,EUR/GBP,Short Mini-Future,Open End,CHF,0.66900003,0.671000004
Mini-Future,58619963,,CH0586199637,EUR/GBP,Short Mini-Future,Open End,CHF,0.73299998,0.735000014
Mini-Future,58619962,,CH0586199629,EUR/GBP,Short Mini-Future,Open End,CHF,0.66900003,0.671000004
Mini-Future,58619960,,CH0586199603,EUR/USD,Short Mini-Future,Open End,CHF,0.395999998,0.398000002
Mini-Future,58619959,,CH0586199595,EUR/USD,Short Mini-Future,Open End,CHF,0.386999995,0.388999999
Mini-Future,58619958,,CH0586199587,EUR/USD,Short Mini-Future,Open End,CHF,0.377999991,0.379999995
Mini-Future,58619957,,CH0586199579,EUR/USD,Short Mini-Future,Open End,CHF,0.368000001,0.370000005
Mini-Future,58619956,,CH0586199561,EUR/USD,Short Mini-Future,Open End,CHF,0.360000014,0.361999989
Warrant mit Knock-Out,58619801,,CH0586198019,LVMH,Open End Turbo Put Warrant,Open End,CHF,5.455999851,5.546000004
Warrant mit Knock-Out,58619800,,CH0586198001,LVMH,Open End Turbo Put Warrant,Open End,CHF,4.874000072,4.964000225
Warrant mit Knock-Out,58619799,,CH0586197995,Continental,Open End Turbo Put Warrant,Open End,CHF,2.823999882,2.924000025
Warrant mit Knock-Out,58619798,,CH0586197987,Continental,Open End Turbo Put Warrant,Open End,CHF,2.602999926,2.703000069
Warrant mit Knock-Out,58619797,,CH0586197979,SAP SE,Open End Turbo Put Warrant,Open End,CHF,2.569999933,2.619999886
Warrant mit Knock-Out,58619796,,CH0586197961,SAP SE,Open End Turbo Put Warrant,Open End,CHF,2.352999926,2.403000116
Warrant mit Knock-Out,58619795,,CH0586197953,SAP SE,Open End Turbo Put Warrant,Open End,CHF,2.023999929,2.073999882
Warrant mit Knock-Out,58619794,,CH0586197946,SAP SE,Open End Turbo Put Warrant,Open End,CHF,1.802000046,1.851999998
Warrant mit Knock-Out,58619793,,CH0586197938,SAP SE,Open End Turbo Put Warrant,Open End,CHF,1.692999959,1.743000031
Warrant mit Knock-Out,58619792,,CH0586197920,Muenchener Rueck,Open End Turbo Put Warrant,Open End,CHF,2.835999966,2.885999918
Warrant mit Knock-Out,58619791,,CH0586197912,Beiersdorf,Open End Turbo Put Warrant,Open End,CHF,3.196000099,3.246000051
Warrant mit Knock-Out,58619790,,CH0586197904,Allianz,Open End Turbo Put Warrant,Open End,CHF,3.084000111,3.134000063
Warrant mit Knock-Out,58619789,,CH0586197896,Allianz,Open End Turbo Put Warrant,Open End,CHF,2.864000082,2.914000034
Warrant mit Knock-Out,58619788,,CH0586197888,Allianz,Open End Turbo Put Warrant,Open End,CHF,2.644000053,2.694000006
Warrant mit Knock-Out,58619787,,CH0586197870,Allianz,Open End Turbo Put Warrant,Open End,CHF,2.204999924,2.255000114
Warrant mit Knock-Out,58619786,,CH0586197862,Allianz,Open End Turbo Put Warrant,Open End,CHF,1.110000014,1.159999967
Warrant mit Knock-Out,58619785,,CH0586197854,Infineon Technologies AG,Open End Turbo Call Warrant,Open End,CHF,0.649999976,0.680000007
Warrant mit Knock-Out,58619784,,CH0586197847,Infineon Technologies AG,Open End Turbo Call Warrant,Open End,CHF,0.59,0.62
Warrant mit Knock-Out,58619783,,CH0586197839,Infineon Technologies AG,Open End Turbo Call Warrant,Open End,CHF,0.540000021,0.569999993
Warrant mit Knock-Out,58619777,,CH0586197771,ASM Lithography,Open End Turbo Call Warrant,Open End,CHF,11.09000015,11.11999989
Warrant mit Knock-Out,58619776,,CH0586197763,ASM Lithography,Open End Turbo Call Warrant,Open End,CHF,10.85000038,10.88000011
Warrant mit Knock-Out,58619774,,CH0586197748,Total SE,Open End Turbo Call Warrant,Open End,CHF,0.592999995,0.623000026
Warrant mit Knock-Out,58619773,,CH0586197730,LVMH,Open End Turbo Call Warrant,Open End,CHF,6.03399992,6.124000072
Warrant mit Knock-Out,58619764,,CH0586197649,SAP SE,Open End Turbo Call Warrant,Open End,CHF,0.398000002,0.448000014
